order_id,customer_id,product_id,quantity,order_date,total_price,status
16039,443,2803,1,2025-12-19,295,returned
16040,542,30347,2,2025-07-08,506,cancelled
16041,462,26769,3,2025-10-21,1752,completed
16042,529,15574,2,2025-03-02,494,returned
16043,513,7104,3,2024-12-06,1266,returned
16044,311,17993,2,2024-04-28,1544,cancelled
16045,242,1121,3,2025-04-15,2079,cancelled
16046,882,22630,3,2025-07-20,2154,cancelled
16047,756,30087,3,2024-11-04,1359,returned
16048,708,22846,3,2024-06-19,1434,completed
16049,422,28367,2,2026-01-25,430,completed
16050,624,25999,3,2024-06-21,990,cancelled
16051,363,30541,2,2026-01-06,1298,completed
16052,743,21197,1,2024-09-02,454,completed
16053,257,1202,1,2026-02-05,360,cancelled
16054,2,5196,1,2025-12-20,782,cancelled
16055,723,25125,1,2024-07-24,387,returned
16056,416,29528,2,2025-08-04,484,returned
16057,819,23969,3,2025-04-01,1377,returned
16058,152,18099,1,2024-11-02,342,completed
16059,549,20336,1,2024-07-02,799,completed
16060,217,19198,3,2026-01-01,1329,cancelled
16061,467,4781,1,2024-12-25,590,returned
16062,310,12102,2,2024-10-22,514,completed
16063,110,11801,3,2024-11-29,1206,completed
16064,951,11458,2,2025-01-23,1330,returned
16065,126,10719,1,2025-04-14,734,cancelled
16066,853,7574,3,2025-09-12,1392,completed
16067,695,3217,2,2025-04-05,894,completed
16068,611,9532,3,2025-12-13,1371,completed
16069,795,29201,2,2025-09-14,586,completed
16070,9,23708,2,2025-08-18,790,returned
16071,489,7761,2,2025-09-28,426,cancelled
16072,685,7283,2,2025-10-19,1060,returned
16073,929,24889,2,2024-03-05,1056,cancelled
16074,742,6083,1,2025-03-24,763,completed
16075,216,12756,3,2025-02-24,1512,cancelled
16076,628,16244,2,2024-10-27,738,cancelled
16077,246,11725,3,2024-07-13,1950,returned
16078,207,24643,3,2024-11-15,1926,completed
16079,307,30589,3,2024-07-22,1158,cancelled
16080,969,8460,2,2026-02-14,1186,cancelled
16081,576,29355,2,2026-02-11,864,completed
16082,3,14204,3,2026-01-10,639,cancelled
16083,578,1913,2,2024-09-07,766,cancelled
16084,909,17203,1,2025-09-05,562,cancelled
16085,586,29049,3,2024-07-09,2100,returned
16086,848,28776,3,2026-02-20,786,cancelled
16087,71,3693,2,2024-12-31,502,completed
16088,507,28530,3,2024-04-27,1272,returned
16089,106,3605,2,2024-12-08,1298,returned
16090,71,1663,1,2025-03-15,431,completed
16091,485,27232,2,2025-11-28,528,returned
16092,685,21395,3,2024-11-15,1476,cancelled
16093,784,12864,1,2025-08-15,409,returned
16094,973,22404,2,2025-10-24,610,returned
16095,632,25599,2,2024-10-06,786,returned
16096,944,5324,1,2024-08-29,343,completed
16097,182,25909,1,2024-07-08,550,completed
16098,966,14456,2,2025-04-02,1176,cancelled
16099,377,11390,1,2024-03-31,588,cancelled
16100,97,22588,3,2024-06-10,984,completed
16101,883,22571,1,2024-11-29,781,returned
16102,58,20397,3,2024-07-05,2313,cancelled
16103,851,27187,1,2025-10-25,533,returned
16104,732,867,1,2024-09-10,746,returned
16105,820,15011,3,2024-03-12,1329,completed
16106,219,15022,2,2025-09-14,544,cancelled
16107,384,23831,3,2025-11-07,2202,returned
16108,61,4031,1,2025-01-07,758,completed
16109,983,4455,1,2025-11-11,563,completed
16110,243,14285,3,2024-08-15,1872,returned
16111,305,26671,3,2025-12-03,1773,returned
16112,62,7310,3,2024-09-18,660,returned
16113,559,23660,3,2025-05-27,1923,cancelled
16114,573,7313,1,2024-07-27,589,returned
16115,422,2682,1,2025-03-07,231,cancelled
16116,338,16441,3,2025-05-04,1737,returned
16117,699,5957,3,2024-05-31,1227,completed
16118,51,11257,3,2024-06-25,1344,cancelled
16119,629,18862,3,2026-01-03,2289,returned
16120,472,12565,2,2024-05-15,1276,returned
16121,429,21790,1,2025-09-21,641,completed
16122,782,4397,2,2024-05-21,418,cancelled
16123,820,2811,2,2024-05-10,746,returned
16124,619,4186,3,2025-10-15,1665,cancelled
16125,166,3735,1,2024-07-02,700,cancelled
16126,975,438,1,2025-09-10,602,completed
16127,917,22575,1,2025-03-29,758,cancelled
16128,675,27905,2,2024-09-20,1586,completed
16129,786,8830,3,2024-10-27,2295,completed
16130,84,5049,1,2026-01-07,549,returned
16131,293,21626,3,2024-12-03,1113,completed
16132,735,20428,2,2025-04-08,784,completed
16133,21,4101,3,2025-12-04,1653,cancelled
16134,671,18437,1,2025-03-11,376,returned
16135,878,29097,2,2025-04-27,1276,cancelled
16136,770,17446,1,2025-04-04,772,cancelled
16137,51,1321,1,2024-04-21,490,completed
16138,155,23234,3,2026-01-05,2400,completed
16139,97,13488,1,2025-03-14,345,returned
16140,949,21514,1,2024-04-03,227,returned
16141,603,3808,1,2024-06-02,201,returned
16142,430,23019,3,2025-03-29,1794,completed
16143,597,7005,1,2024-07-16,482,cancelled
16144,481,20570,3,2024-06-20,1182,cancelled
16145,556,10089,2,2024-10-08,678,returned
16146,145,10984,2,2026-02-24,1244,returned
16147,147,10363,3,2024-04-07,939,returned
16148,739,10831,1,2025-10-18,579,cancelled
16149,895,16389,1,2024-05-15,495,completed
16150,358,24634,2,2024-08-27,654,returned
16151,69,9144,1,2025-08-09,561,completed
16152,91,29413,2,2025-01-14,1150,cancelled
16153,896,13086,3,2025-09-19,2391,returned
16154,279,24690,1,2024-05-07,341,cancelled
16155,115,20055,2,2026-02-05,1538,completed
16156,923,27391,1,2024-03-22,293,returned
16157,409,21377,3,2024-10-07,1920,returned
16158,417,30694,1,2025-11-06,723,returned
16159,847,3438,1,2025-03-01,752,cancelled
16160,776,7481,1,2025-04-04,232,returned
16161,750,18162,2,2025-08-24,1008,returned
16162,598,17113,1,2025-02-23,211,returned
16163,570,24787,3,2025-05-03,807,returned
16164,272,8840,2,2025-01-31,600,completed
16165,167,21096,3,2025-10-08,1002,completed
16166,441,17296,3,2025-07-03,1011,returned
16167,140,15586,2,2025-10-04,598,completed
16168,928,16713,3,2024-10-04,801,cancelled
16169,513,2971,3,2025-10-06,879,cancelled
16170,952,25673,1,2024-11-04,445,completed
16171,11,2997,1,2024-03-10,487,cancelled
16172,485,22563,3,2024-03-10,1653,completed
16173,898,1767,3,2025-09-03,1503,completed
16174,729,24621,2,2026-02-14,1170,returned
16175,349,10521,2,2025-04-02,506,returned
16176,475,23420,2,2025-04-13,414,completed
16177,736,1134,3,2025-02-05,1176,returned
16178,577,18705,1,2024-05-01,531,cancelled
16179,889,21128,3,2024-08-19,1278,completed
16180,159,22295,2,2025-01-30,750,completed
16181,377,24238,3,2025-03-27,2169,cancelled
16182,81,2436,1,2025-05-09,580,returned
16183,783,23024,3,2025-05-15,1320,cancelled
16184,461,26390,1,2025-03-20,257,completed
16185,456,12057,2,2024-05-20,1470,returned
16186,466,20383,1,2026-01-28,421,returned
16187,318,19027,2,2025-09-16,804,cancelled
16188,459,9457,1,2025-03-20,355,completed
16189,929,27984,2,2025-08-29,726,completed
16190,4,3942,3,2024-07-11,1665,returned
16191,667,23457,2,2025-12-12,466,returned
16192,956,5304,2,2024-07-01,594,cancelled
16193,502,3354,2,2024-08-01,436,completed
16194,366,29110,1,2025-01-26,763,returned
16195,37,30527,1,2024-11-12,252,completed
16196,60,29798,3,2025-06-03,2304,cancelled
16197,581,12108,3,2024-10-21,672,returned
16198,639,29798,1,2025-01-31,795,returned
16199,418,15804,2,2025-05-29,534,returned
16200,411,15545,1,2025-10-26,252,completed
16201,986,13970,1,2025-10-31,793,returned
16202,77,2024,2,2025-04-20,1028,returned
16203,340,3273,1,2024-10-09,730,completed
16204,889,4858,3,2025-02-20,912,cancelled
16205,335,16512,3,2024-07-25,966,completed
16206,487,27983,1,2024-11-09,709,completed
16207,538,11842,3,2024-05-18,1542,cancelled
16208,888,11492,3,2025-02-22,627,returned
16209,695,6456,2,2025-07-31,1198,returned
16210,550,15470,3,2024-06-15,1713,completed
16211,766,29417,1,2026-02-07,759,completed
16212,82,23825,2,2025-11-17,642,completed
16213,361,12835,1,2024-03-20,253,completed
16214,64,12348,2,2024-11-15,1218,cancelled
16215,547,4442,3,2025-05-16,747,returned
16216,545,7085,1,2024-10-19,626,completed
16217,38,20212,2,2024-10-07,820,cancelled
16218,364,12503,3,2024-10-17,705,completed
16219,199,18109,2,2024-03-04,772,completed
16220,48,28385,3,2025-05-01,885,completed
16221,420,19820,3,2024-12-19,1179,returned
16222,736,28570,2,2025-01-15,1162,returned
16223,244,5644,1,2025-09-03,378,returned
16224,607,2770,1,2025-08-04,711,completed
16225,840,1819,3,2025-03-25,1623,completed
16226,507,11540,2,2024-02-26,606,returned
16227,23,14066,3,2024-11-20,1545,completed
16228,701,27318,3,2025-02-19,1068,returned
16229,463,28153,2,2025-08-07,410,returned
16230,108,17053,1,2024-03-13,314,completed
16231,381,22529,3,2025-12-28,1449,returned
16232,218,7275,3,2025-01-27,1476,cancelled
16233,119,835,1,2025-07-29,780,cancelled
16234,621,13246,1,2025-10-01,316,returned
16235,302,28256,3,2024-10-31,1869,completed
16236,930,6155,2,2026-02-03,1396,returned
16237,997,27861,1,2025-03-03,338,completed
16238,232,488,2,2026-01-23,972,completed
16239,862,16667,2,2024-12-19,1514,completed
16240,272,28971,3,2025-08-01,2229,returned
16241,166,9632,2,2024-05-14,952,completed
16242,406,14794,3,2024-11-07,1296,cancelled
16243,296,1298,1,2025-01-02,407,returned
16244,371,17500,3,2025-08-24,996,returned
16245,55,23159,2,2024-03-26,1358,completed
16246,685,5527,2,2025-08-09,620,completed
16247,881,4264,1,2024-05-16,647,completed
16248,30,14981,2,2025-08-12,572,returned
16249,188,21383,2,2024-10-25,648,cancelled
16250,836,15030,2,2024-12-01,1066,returned
16251,182,23715,3,2025-01-24,2055,completed
16252,565,5185,1,2024-08-04,533,completed
16253,600,21128,3,2025-08-12,1383,returned
16254,161,24240,3,2025-05-17,1080,completed
16255,365,7360,2,2024-04-14,1174,cancelled
16256,42,14213,1,2025-06-12,437,completed
16257,824,6374,3,2024-07-18,2016,completed
16258,896,6276,3,2024-11-13,2082,cancelled
16259,48,18754,1,2025-11-27,622,returned
16260,91,15320,3,2025-06-01,747,returned
16261,15,3143,2,2025-01-19,670,cancelled
16262,524,6928,1,2025-10-18,732,returned
16263,592,18192,1,2026-01-20,785,returned
16264,515,1888,2,2025-12-20,724,completed
16265,39,4340,2,2025-12-09,892,cancelled
16266,923,5945,1,2025-02-18,253,completed
16267,45,11839,1,2025-07-02,594,returned
16268,301,11587,3,2024-12-22,1830,cancelled
16269,210,12675,2,2025-02-15,1304,completed
16270,627,24844,3,2024-07-10,1956,cancelled
16271,189,788,2,2024-05-27,580,completed
16272,562,4033,1,2026-02-19,306,returned
16273,649,24873,3,2025-04-06,1338,cancelled
16274,952,26111,2,2024-08-28,1328,completed
16275,311,3716,2,2026-02-17,1488,cancelled
16276,217,775,2,2025-05-28,1194,cancelled
16277,538,7322,2,2025-03-22,1354,completed
16278,502,20152,2,2024-10-02,934,completed
16279,291,19588,2,2025-06-14,926,returned
16280,786,27785,3,2024-04-30,1227,cancelled
16281,526,1682,2,2024-09-28,692,cancelled
16282,279,23518,1,2024-06-15,720,completed
16283,362,29172,3,2024-03-15,1791,returned
16284,218,8613,3,2026-01-17,1983,completed
16285,554,14198,3,2026-02-21,2379,cancelled
16286,937,21560,1,2025-04-01,212,completed
16287,958,27382,2,2024-11-11,414,completed
16288,294,24939,1,2025-08-23,451,cancelled
16289,968,1441,2,2024-09-24,826,completed
16290,651,30710,3,2025-12-04,1800,completed
16291,847,11605,1,2024-09-24,635,completed
16292,783,12268,2,2025-01-27,1164,completed
16293,986,14655,3,2025-08-11,1779,completed
16294,677,3382,1,2025-12-24,362,cancelled
16295,62,7698,2,2025-08-16,1280,returned
16296,868,6346,1,2024-09-28,384,returned
16297,922,28637,3,2024-03-21,1497,cancelled
16298,273,8312,2,2025-03-12,1512,completed
16299,962,182,2,2024-11-30,472,completed
16300,431,8270,3,2025-08-29,2310,returned
16301,867,14301,3,2025-08-07,1095,cancelled
16302,163,5342,1,2025-11-18,722,returned
16303,826,15463,2,2025-11-04,674,cancelled
16304,50,2156,1,2025-12-06,424,returned
16305,554,17933,1,2024-06-20,518,cancelled
16306,355,7939,2,2025-09-29,1056,returned
16307,690,14081,1,2025-04-05,467,completed
16308,603,19994,1,2024-08-29,521,completed
16309,237,1220,3,2025-12-17,813,completed
16310,780,7147,2,2024-11-29,1156,completed
16311,194,13615,2,2025-01-25,960,cancelled
16312,858,22747,1,2025-09-16,752,completed
16313,43,23713,2,2025-07-10,686,returned
16314,110,20544,2,2024-11-04,1486,completed
16315,398,30523,2,2025-06-18,1588,completed
16316,27,8477,1,2025-02-09,740,completed
16317,318,27564,2,2025-08-02,1160,cancelled
16318,783,4201,1,2025-03-15,263,returned
16319,530,30018,1,2024-12-20,597,cancelled
16320,7,18453,1,2024-09-03,533,cancelled
16321,263,3774,3,2024-05-03,2358,completed
16322,644,17306,3,2025-01-04,837,returned
16323,978,28451,3,2024-05-18,774,completed
16324,576,27395,1,2026-02-07,668,returned
16325,744,20656,1,2024-05-08,603,completed
16326,815,13488,1,2024-11-25,679,returned
16327,678,13735,3,2025-08-21,1581,completed
16328,303,3936,1,2024-07-12,787,returned
16329,576,25508,3,2025-03-19,1419,completed
16330,100,27844,2,2026-01-28,1336,returned
16331,312,20144,2,2025-05-22,858,completed
16332,972,8757,3,2025-11-26,1239,cancelled
16333,365,18561,2,2025-09-26,850,cancelled
16334,167,878,2,2025-07-07,544,cancelled
16335,921,10956,2,2024-12-23,1594,completed
16336,502,16243,3,2024-05-30,771,returned
16337,646,16171,3,2025-11-11,1125,completed
16338,478,11392,3,2025-06-16,2115,returned
16339,432,672,2,2025-11-29,638,cancelled
16340,433,12019,3,2026-02-18,1233,completed
16341,825,16377,3,2025-03-07,1509,returned
16342,748,4438,1,2024-04-05,226,cancelled
16343,587,30353,2,2026-01-29,784,returned
16344,46,1445,2,2025-12-14,1266,completed
16345,74,7447,2,2024-10-20,1086,cancelled
16346,191,30555,2,2025-05-15,1346,completed
16347,196,21210,2,2025-08-13,1278,completed
16348,76,24606,3,2024-09-11,1611,cancelled
16349,926,18984,2,2024-08-17,796,cancelled
16350,892,30565,2,2024-05-29,958,cancelled
16351,869,24777,2,2025-08-24,1108,cancelled
16352,745,351,2,2025-12-30,1278,returned
16353,397,22122,1,2024-12-29,600,cancelled
16354,612,20538,3,2025-11-16,1836,completed
16355,771,3685,2,2024-07-30,1000,cancelled
16356,657,14436,1,2026-02-03,650,completed
16357,1,25397,1,2025-12-21,488,returned
16358,231,29999,3,2024-09-11,1230,returned
16359,842,26353,1,2025-04-24,396,cancelled
16360,100,7542,2,2025-05-09,1584,returned
16361,575,9705,3,2025-10-12,1980,returned
16362,25,21074,3,2025-11-16,1044,completed
16363,422,21553,1,2024-09-02,736,cancelled
16364,232,10822,3,2025-03-22,1200,returned
16365,612,23627,3,2025-02-22,1284,cancelled
16366,270,28423,3,2025-11-11,1776,completed
16367,42,18003,2,2024-07-25,1488,completed
16368,151,21756,3,2024-10-29,984,returned
16369,688,1624,2,2025-11-03,1170,returned
16370,184,1893,3,2025-03-13,1344,completed
16371,132,4718,1,2024-11-02,340,completed
16372,694,27654,3,2024-11-28,1752,completed
16373,814,8377,2,2024-04-18,796,returned
16374,270,3656,1,2024-11-23,323,cancelled
16375,651,7560,3,2025-12-05,708,returned
16376,887,20842,3,2025-10-07,1365,cancelled
16377,3,7430,3,2024-12-19,1980,cancelled
16378,185,1016,3,2025-04-09,1023,cancelled
16379,726,20146,3,2025-11-14,1878,completed
16380,139,6787,3,2024-07-31,753,completed
16381,885,20652,1,2025-02-20,507,completed
16382,833,16537,3,2025-09-18,741,completed
16383,966,14722,1,2025-05-28,483,returned
16384,349,22907,1,2024-08-02,556,cancelled
16385,433,8525,1,2024-03-10,518,cancelled
16386,81,24489,1,2025-07-24,312,returned
16387,296,11019,3,2024-09-02,1761,completed
16388,249,16568,1,2025-07-27,691,returned
16389,353,22774,2,2024-03-10,1026,cancelled
16390,435,6670,3,2024-04-29,2124,cancelled
16391,673,23037,2,2024-07-05,1532,returned
16392,696,403,3,2024-07-22,1890,cancelled
16393,528,26123,1,2025-11-03,404,completed
16394,457,4690,1,2024-04-15,672,cancelled
16395,793,24428,1,2025-08-06,780,completed
16396,982,28687,3,2024-11-12,1764,cancelled
16397,333,18400,2,2024-07-31,998,returned
16398,992,9428,1,2024-07-17,358,returned
16399,795,8912,1,2024-05-15,464,returned
16400,931,11375,2,2024-05-16,748,completed
16401,926,15071,3,2024-07-17,1260,completed
16402,496,12973,2,2025-09-07,728,cancelled
16403,743,15436,3,2025-02-17,711,cancelled
16404,952,13648,1,2025-03-09,353,completed
16405,602,20688,1,2025-04-24,499,returned
16406,330,30731,3,2025-08-27,2274,returned
16407,652,13389,3,2024-12-26,1473,cancelled
16408,66,27610,1,2025-10-15,262,completed
16409,645,23505,1,2025-06-15,665,returned
16410,401,9435,3,2026-02-17,1170,returned
16411,707,27914,2,2024-10-17,936,returned
16412,638,18321,2,2025-08-16,688,cancelled
16413,253,18642,2,2024-04-04,1120,returned
16414,828,7302,1,2025-04-02,339,returned
16415,696,19614,3,2024-06-07,1515,returned
16416,917,3313,3,2025-11-25,1938,cancelled
16417,124,23605,1,2024-09-12,784,returned
16418,141,20530,1,2025-06-03,358,cancelled
16419,485,20157,1,2025-05-13,444,completed
16420,189,11994,2,2025-10-10,1202,returned
16421,92,2869,3,2024-03-21,1653,completed
16422,573,1332,3,2025-12-15,2292,completed
16423,418,10060,3,2024-03-24,2214,returned
16424,340,7576,3,2024-12-09,780,completed
16425,940,14115,1,2025-07-08,415,cancelled
16426,317,24885,1,2024-05-05,267,returned
16427,789,7820,1,2025-08-31,395,cancelled
16428,67,22522,3,2024-07-21,1968,completed
16429,447,8771,3,2024-12-29,762,completed
16430,557,22524,2,2024-11-06,934,completed
16431,473,18803,1,2024-11-09,430,completed
16432,974,26769,2,2025-04-08,1162,completed
16433,726,22810,3,2025-11-04,1689,returned
16434,233,4251,1,2024-11-16,776,completed
16435,287,25690,3,2026-01-22,2346,returned
16436,534,16558,3,2024-12-18,1221,completed
16437,295,8183,3,2024-10-08,1392,returned
16438,670,1541,3,2025-03-09,1185,returned
16439,494,4547,1,2024-12-03,618,completed
16440,183,12780,1,2024-07-18,634,cancelled
16441,297,24097,2,2024-05-21,420,completed
16442,796,7309,3,2024-06-26,1821,returned
16443,642,21748,1,2024-08-23,242,cancelled
16444,950,9720,3,2025-01-29,921,returned
16445,555,15415,2,2024-10-20,1292,cancelled
16446,276,2377,1,2024-07-17,657,completed
16447,75,16491,2,2024-06-07,940,returned
16448,199,26369,2,2024-06-05,826,completed
16449,493,30667,3,2025-11-15,1821,returned
16450,548,23810,2,2025-09-02,1272,returned
16451,702,11822,3,2025-09-17,1794,returned
16452,816,12695,3,2026-02-05,939,completed
16453,401,14911,3,2024-06-14,1572,cancelled
16454,500,19956,3,2025-05-01,1089,cancelled
16455,595,3046,3,2024-12-09,987,returned
16456,138,8170,2,2025-09-25,1092,completed
16457,187,17779,3,2024-05-03,2295,completed
16458,557,29532,2,2024-07-08,1340,returned
16459,306,25815,2,2024-09-12,760,completed
16460,656,4654,2,2024-09-19,1410,completed
16461,961,11489,3,2025-06-29,1839,returned
16462,851,22231,2,2025-07-26,468,completed
16463,566,5786,3,2025-06-24,1191,completed
16464,299,20965,2,2025-12-08,880,returned
16465,406,24142,3,2025-01-09,1197,returned
16466,89,28034,2,2024-03-13,816,completed
16467,835,29357,1,2024-12-23,674,cancelled
16468,407,27392,3,2024-05-04,2106,cancelled
16469,674,30182,3,2024-12-01,2145,returned
16470,306,21842,3,2024-06-01,672,cancelled
16471,980,28601,2,2024-03-24,1166,cancelled
16472,917,16262,1,2025-08-12,364,cancelled
16473,410,30270,1,2025-12-04,640,returned
16474,755,6691,2,2024-11-02,1138,returned
16475,320,3805,3,2024-04-25,2238,returned
16476,133,4377,2,2024-06-19,1516,cancelled
16477,16,28647,2,2024-07-27,1300,returned
16478,76,1954,3,2025-10-15,1380,cancelled
16479,373,22462,1,2025-06-22,513,returned
16480,359,23462,2,2025-03-25,1526,returned
16481,104,17587,1,2024-09-19,643,completed
16482,206,8023,2,2025-04-26,1404,returned
16483,71,28176,3,2025-08-29,1548,cancelled
16484,604,7758,1,2025-08-11,525,returned
16485,785,7554,1,2024-11-05,207,completed
16486,618,15722,3,2025-06-23,990,returned
16487,271,22090,2,2024-04-26,1406,returned
16488,922,30243,2,2025-02-13,1538,completed
16489,877,24020,1,2025-07-03,335,returned
16490,184,13273,3,2024-12-15,1326,completed
16491,97,13618,1,2026-01-13,777,returned
16492,66,14504,1,2025-02-22,445,returned
16493,62,28736,2,2024-07-12,1440,cancelled
16494,942,11859,1,2025-04-05,717,completed
16495,939,13949,1,2024-05-30,251,completed
16496,312,30413,3,2024-06-17,1503,cancelled
16497,115,4366,1,2025-05-01,592,cancelled
16498,889,17312,2,2024-06-18,974,cancelled
16499,924,12146,1,2024-04-04,613,completed
16500,800,9278,2,2025-12-24,1202,completed
16501,308,15875,1,2025-07-08,359,returned
16502,137,11726,3,2025-03-30,1524,cancelled
16503,40,5373,2,2024-11-05,510,returned
16504,877,25351,1,2026-02-11,507,cancelled
16505,204,29511,2,2024-03-17,1478,cancelled
16506,384,7060,2,2024-11-27,722,completed
16507,493,1897,2,2024-08-09,502,cancelled
16508,485,25898,2,2024-12-25,1064,cancelled
16509,228,12001,2,2026-02-17,424,cancelled
16510,694,3056,2,2024-11-07,1348,returned
16511,31,2913,2,2024-10-31,1332,returned
16512,664,18083,3,2024-06-14,1245,completed
16513,970,24230,1,2024-12-26,581,returned
16514,52,22897,2,2024-04-02,620,cancelled
16515,78,28895,1,2025-11-14,756,cancelled
16516,201,2917,1,2024-11-29,544,cancelled
16517,333,9930,3,2025-12-11,1866,returned
16518,865,18786,2,2025-11-09,1454,completed
16519,258,4987,3,2025-05-18,633,returned
16520,768,8656,2,2025-12-03,970,completed
16521,880,20907,3,2025-05-15,876,cancelled
16522,533,9826,1,2024-10-11,705,returned
16523,86,18576,1,2024-12-18,644,completed
16524,712,5655,1,2025-02-11,503,returned
16525,900,20478,2,2024-11-15,1584,cancelled
16526,185,20493,3,2025-11-27,1764,cancelled
16527,2,20156,1,2024-08-16,453,completed
16528,763,25411,3,2025-10-15,777,completed
16529,512,24522,3,2026-01-21,1116,cancelled
16530,584,17089,3,2025-02-04,873,returned
16531,417,9264,3,2024-03-02,2079,completed
16532,999,27916,3,2025-08-24,852,cancelled
16533,875,27613,3,2024-07-15,2253,completed
16534,506,15991,1,2026-01-06,617,cancelled
16535,429,14804,1,2025-04-18,701,completed
16536,972,8357,2,2024-04-19,1284,completed
16537,284,24066,3,2025-10-16,1512,cancelled
16538,762,20061,3,2025-09-16,1512,completed
16539,404,14739,3,2025-11-11,1836,returned
16540,681,182,2,2024-09-04,488,completed
16541,886,12716,3,2024-07-03,2241,returned
16542,789,26459,2,2024-04-26,708,cancelled
16543,192,741,3,2025-04-15,660,completed
16544,348,3173,2,2025-11-12,1184,cancelled
16545,306,21367,1,2024-06-07,487,returned
16546,996,17725,1,2025-03-10,253,returned
16547,298,14277,1,2025-03-25,287,cancelled
16548,564,20194,1,2024-08-14,217,cancelled
16549,744,21640,2,2024-11-13,1096,returned
16550,942,14651,2,2025-11-30,502,completed
16551,35,23566,1,2026-02-13,441,cancelled
16552,428,19349,3,2025-07-24,1623,completed
16553,223,2687,3,2026-01-13,2238,completed
16554,191,7482,1,2025-03-20,581,returned
16555,188,18476,3,2024-07-01,738,completed
16556,96,11848,2,2025-11-26,630,returned
16557,462,27964,3,2024-05-17,1929,returned
16558,946,17920,2,2024-02-25,1344,cancelled
16559,90,26690,2,2025-11-03,696,completed
16560,543,21394,1,2024-10-16,233,completed
16561,793,1981,1,2024-09-28,480,cancelled
16562,487,10186,1,2024-04-04,612,returned
16563,379,21019,1,2024-10-05,524,completed
16564,887,11883,1,2026-01-10,558,returned
16565,628,13704,1,2024-08-07,515,returned
16566,893,21584,1,2024-11-21,523,completed
16567,293,17350,1,2025-05-21,432,completed
16568,799,23904,3,2025-09-16,1113,completed
16569,590,4981,3,2026-02-14,1827,returned
16570,188,7971,1,2024-08-31,249,completed
16571,930,18345,1,2024-06-01,550,completed
16572,8,7229,2,2024-08-08,770,cancelled
16573,578,16473,2,2025-01-03,1426,cancelled
16574,330,13370,1,2024-10-31,487,completed
16575,379,3306,2,2024-05-24,986,cancelled
16576,704,25643,3,2025-10-24,1305,completed
16577,254,10380,1,2025-04-12,253,completed
16578,391,25780,3,2025-03-20,1617,completed
16579,638,2613,2,2025-02-05,1520,returned
16580,428,19500,3,2025-10-26,1806,cancelled
16581,109,24777,1,2025-03-29,618,completed
16582,751,26190,2,2025-06-22,598,completed
16583,388,9441,2,2024-05-29,534,completed
16584,670,27686,1,2025-11-12,244,returned
16585,30,10828,3,2025-06-11,2304,completed
16586,613,14627,1,2024-11-03,505,returned
16587,84,8638,3,2025-05-29,1836,returned
16588,366,3917,3,2025-02-18,1098,returned
16589,936,12755,2,2025-07-27,662,completed
16590,376,27694,3,2024-04-14,2391,returned
16591,297,18613,3,2025-10-14,2388,cancelled
16592,999,14752,3,2024-07-09,2040,returned
16593,456,9400,2,2025-04-20,1584,completed
16594,237,8044,2,2026-01-10,866,returned
16595,216,20299,1,2025-04-18,370,cancelled
16596,287,702,2,2025-09-24,1070,completed
16597,927,16304,2,2024-10-09,1042,returned
16598,210,25667,2,2025-12-14,592,completed
16599,203,25621,1,2025-08-09,770,completed
16600,925,22422,2,2024-07-29,780,completed
16601,933,13994,1,2025-10-12,381,cancelled
16602,742,29870,1,2024-10-06,765,returned
16603,444,23375,1,2024-04-09,442,completed
16604,960,1037,3,2024-08-23,669,returned
16605,672,17459,1,2025-03-08,567,completed
16606,386,27520,1,2024-10-27,783,returned
16607,869,7666,2,2025-03-01,654,cancelled
16608,81,1097,3,2024-04-10,1269,returned
16609,461,14315,2,2024-04-28,798,completed
16610,397,12749,3,2025-08-28,909,returned
16611,364,2436,2,2024-12-14,1378,cancelled
16612,686,14152,3,2025-04-28,2178,completed
16613,389,10883,1,2024-05-12,769,completed
16614,200,17542,2,2024-06-04,758,returned
16615,303,25062,1,2025-07-14,298,cancelled
16616,579,30186,3,2025-06-14,1275,cancelled
16617,115,16419,3,2024-09-14,1563,completed
16618,640,29075,1,2024-06-20,725,completed
16619,937,30354,3,2024-12-16,1413,returned
16620,88,11170,3,2024-10-01,2292,cancelled
16621,755,20554,2,2025-03-18,954,returned
16622,978,13163,3,2025-07-23,1962,cancelled
16623,568,1930,2,2024-03-06,1178,cancelled
16624,105,5246,3,2024-03-17,852,returned
16625,12,8130,3,2025-11-18,1983,returned
16626,655,284,1,2024-09-20,756,returned
16627,958,30253,1,2024-03-18,323,cancelled
16628,672,9710,3,2024-10-31,1287,completed
16629,365,1668,3,2024-03-04,1563,cancelled
16630,991,15612,1,2025-09-15,458,cancelled
16631,220,23549,1,2024-06-16,466,completed
16632,480,30261,2,2025-05-05,1484,completed
16633,447,11360,1,2024-12-23,668,returned
16634,863,25170,2,2025-06-30,1548,cancelled
16635,799,21600,1,2025-05-22,735,returned
16636,161,29846,2,2025-02-04,474,cancelled
16637,57,1913,1,2025-03-21,336,returned
16638,288,2267,3,2025-09-30,1278,returned
16639,167,17478,1,2024-02-27,214,returned
16640,165,23239,2,2025-06-08,846,completed
16641,664,8938,2,2025-03-22,1154,returned
16642,763,17564,2,2025-05-23,1334,completed
16643,692,24228,2,2024-07-30,514,returned
16644,737,22538,3,2025-01-02,2280,cancelled
16645,37,28012,2,2024-09-11,580,completed
16646,514,21265,2,2025-08-25,868,completed
