event_id,customer_id,product_id,event_type,timestamp,device,location
11258,513,14594,add_to_cart,2025-02-16 15:55:12,tablet,Lake Austin
11259,625,24194,purchase,2024-06-03 02:18:38,mobile,East Maryberg
11260,46,17145,wishlist,2025-03-20 02:55:22,tablet,Lake Kimton
11261,51,12847,add_to_cart,2024-09-16 09:23:27,desktop,South Elizabeth
11262,437,9030,view_product,2025-11-08 13:43:40,tablet,Andrewborough
11263,220,23303,review,2024-09-01 18:43:46,mobile,New Victorhaven
11264,779,1942,purchase,2024-11-10 08:29:05,desktop,Whitemouth
11265,622,21947,review,2024-08-25 01:21:25,desktop,Lake Lauren
11266,525,8433,remove_from_cart,2026-02-10 16:50:21,tablet,Garciaport
11267,487,14752,add_to_cart,2025-03-10 23:58:44,desktop,West Steven
11268,3,23890,wishlist,2025-05-26 01:48:24,desktop,Obrienside
11269,282,13747,add_to_cart,2024-12-20 16:38:14,mobile,Garrettton
11270,58,5387,review,2025-01-16 21:53:44,mobile,Helenfort
11271,190,27505,remove_from_cart,2025-08-01 00:25:28,tablet,Hermanberg
11272,166,3129,remove_from_cart,2024-08-18 13:47:18,tablet,Port Annaport
11273,431,29742,review,2024-12-31 02:27:44,mobile,Johnmouth
11274,376,14083,add_to_cart,2026-01-19 14:59:28,mobile,Zacharyshire
11275,776,12074,remove_from_cart,2025-04-12 04:18:32,desktop,Lindseyfort
11276,820,16934,wishlist,2025-07-28 19:24:13,desktop,North Christopherview
11277,908,24899,purchase,2025-02-12 12:01:14,tablet,Terrellfurt
11278,744,23515,add_to_cart,2025-06-20 04:23:17,desktop,Brownbury
11279,354,26244,add_to_cart,2024-06-09 01:23:24,tablet,Serranochester
11280,514,23015,purchase,2024-11-17 01:16:10,tablet,Port Janice
11281,66,29699,purchase,2024-03-31 18:29:55,desktop,East Jonathan
11282,745,27013,review,2025-09-14 04:28:14,tablet,New Danielland
11283,941,27611,remove_from_cart,2024-11-15 02:33:06,desktop,Lindahaven
11284,789,2335,view_product,2024-10-11 13:33:35,mobile,Port Rebeccachester
11285,420,30309,purchase,2025-07-13 04:57:10,mobile,Martinstad
11286,901,13073,view_product,2025-12-25 15:32:59,tablet,Smithshire
11287,481,13655,wishlist,2024-06-25 03:56:35,tablet,Cynthiafurt
11288,800,5333,purchase,2026-02-01 21:22:05,tablet,North Kristin
11289,311,7110,wishlist,2025-06-07 14:22:39,mobile,West Tylerport
11290,717,4144,review,2026-02-22 07:24:48,mobile,North Brittanystad
11291,664,12554,review,2025-05-29 07:50:37,tablet,Maciasberg
11292,68,20746,wishlist,2026-02-23 15:51:39,desktop,Robertsonburgh
11293,173,973,add_to_cart,2026-01-12 15:39:27,desktop,Sullivanport
11294,93,319,remove_from_cart,2025-10-28 13:17:42,desktop,Port Juliefurt
11295,193,14658,review,2025-07-03 14:29:24,desktop,Sanchezland
11296,789,16623,remove_from_cart,2025-03-15 01:44:56,mobile,Ortizview
11297,500,886,remove_from_cart,2025-09-09 13:18:28,tablet,South Stacey
11298,797,2774,add_to_cart,2025-04-24 06:04:13,desktop,Whiteshire
11299,993,13233,view_product,2024-03-10 20:27:12,tablet,Youngport
11300,659,10770,add_to_cart,2025-10-04 13:16:41,desktop,Kevinberg
11301,913,28065,add_to_cart,2025-02-22 07:25:24,mobile,South Nathanshire
11302,36,19946,add_to_cart,2024-04-18 21:34:59,mobile,Lake Sarah
11303,770,24298,wishlist,2024-08-05 19:49:37,desktop,Joshuachester
11304,577,9215,purchase,2024-07-31 18:52:43,desktop,South Mark
11305,286,22029,purchase,2026-02-09 08:19:09,mobile,Lake Waynechester
11306,811,27840,purchase,2026-01-27 04:47:58,mobile,Robertport
11307,229,13087,view_product,2024-11-27 04:02:00,desktop,Crystalhaven
11308,61,17711,view_product,2024-03-06 13:23:50,desktop,Camachobury
11309,409,26310,review,2025-12-17 12:21:30,tablet,North Jasonton
11310,804,20985,purchase,2024-10-14 20:53:46,tablet,North Leah
11311,828,15005,purchase,2025-03-05 08:45:05,tablet,East Scott
11312,905,5454,view_product,2024-06-01 21:21:09,tablet,Melodybury
11313,222,9121,view_product,2024-03-19 10:50:41,mobile,East Emilyville
11314,298,23497,remove_from_cart,2025-02-12 04:09:58,desktop,Rebeccaville
11315,409,27255,remove_from_cart,2025-01-24 20:14:57,mobile,West Juan
11316,132,28598,purchase,2024-10-23 17:18:36,tablet,East Kristina
11317,690,19349,add_to_cart,2024-09-12 14:04:22,desktop,Lawsonton
11318,546,20003,purchase,2024-03-05 10:53:24,tablet,Lake Patricia
11319,821,17424,view_product,2024-04-16 19:20:10,desktop,West Michael
11320,840,8032,wishlist,2024-05-09 10:15:05,mobile,Amyfurt
11321,937,21481,add_to_cart,2026-01-27 09:12:01,desktop,North Reneeview
11322,896,12244,review,2024-03-09 10:01:02,tablet,West Sandratown
11323,723,28052,remove_from_cart,2024-04-11 12:43:34,desktop,New Travisburgh
11324,199,28536,view_product,2025-12-20 16:56:18,desktop,East Jamesville
11325,501,10690,add_to_cart,2025-08-23 15:51:24,tablet,East Scottmouth
11326,91,25576,review,2025-01-08 12:18:16,desktop,Krystalshire
11327,827,26517,add_to_cart,2024-05-04 07:37:51,mobile,New Jasontown
11328,684,1165,wishlist,2025-03-21 22:05:25,desktop,East Donna
11329,967,1484,review,2025-12-11 10:56:08,tablet,Robertland
11330,608,4376,view_product,2024-09-07 15:46:38,tablet,Lake Katelyn
11331,157,27015,add_to_cart,2024-05-25 00:45:24,tablet,South Jason
11332,333,16560,review,2025-12-25 21:17:44,desktop,Chadmouth
11333,100,383,view_product,2025-10-26 20:38:44,tablet,Riddlebury
11334,537,8046,review,2024-10-28 17:54:04,tablet,Ritaton
11335,731,17353,purchase,2025-07-01 19:18:20,desktop,Michaelview
11336,520,19065,wishlist,2025-09-14 16:37:18,desktop,Curtisside
11337,458,6332,add_to_cart,2024-08-02 14:59:35,tablet,Ericaville
11338,921,19778,add_to_cart,2024-08-10 05:31:57,desktop,South Derrick
11339,443,3245,remove_from_cart,2024-08-21 22:44:29,desktop,Port Jessica
11340,516,15442,wishlist,2025-07-04 23:28:58,desktop,Sloanburgh
11341,268,10373,purchase,2025-04-09 01:16:35,desktop,Lake Kevin
11342,757,29769,remove_from_cart,2024-05-25 00:28:05,mobile,Vickihaven
11343,90,30368,add_to_cart,2024-05-25 15:48:38,tablet,Carolborough
11344,488,17195,view_product,2024-08-27 20:47:51,mobile,East Katherineburgh
11345,988,8376,purchase,2024-08-06 07:22:57,tablet,West Jenniferborough
11346,450,24482,add_to_cart,2025-10-24 09:09:57,mobile,New Shannon
11347,6,20163,purchase,2024-08-29 19:38:47,tablet,Leblancburgh
11348,968,6539,add_to_cart,2025-07-11 04:52:15,tablet,New Michaelhaven
11349,952,23762,review,2026-02-23 04:07:25,mobile,West Stevenland
11350,796,27256,wishlist,2025-11-23 18:53:50,mobile,Juliemouth
11351,422,10578,add_to_cart,2025-06-03 23:06:09,tablet,Ashleyhaven
11352,629,7236,remove_from_cart,2024-05-12 18:20:28,mobile,East Kyleport
11353,493,29014,purchase,2024-06-25 03:26:39,mobile,West Dennisview
11354,138,9592,view_product,2024-07-30 21:42:16,desktop,Rachelfurt
11355,138,17779,purchase,2025-01-25 19:33:20,desktop,Christineborough
11356,280,27309,wishlist,2025-02-01 10:06:21,desktop,Parkville
11357,455,26239,add_to_cart,2024-06-20 10:05:03,desktop,Joneshaven
11358,315,2612,purchase,2026-02-04 05:39:45,tablet,Lake Summerborough
11359,167,20590,review,2024-10-24 16:36:23,desktop,Kingmouth
11360,960,23500,review,2024-12-04 14:16:00,mobile,Suttonfort
11361,311,7967,wishlist,2025-10-31 08:00:41,mobile,Port Christopher
11362,668,5285,wishlist,2024-05-21 23:28:21,desktop,New Patriciafurt
11363,250,5553,wishlist,2024-09-21 14:46:16,mobile,Joanbury
11364,311,4058,review,2025-07-15 16:48:20,mobile,South Alan
11365,126,23382,add_to_cart,2024-06-28 00:06:12,desktop,North Sharon
11366,191,29414,add_to_cart,2025-07-24 16:53:44,desktop,Garyborough
11367,208,10462,view_product,2025-02-19 23:14:50,tablet,Keithchester
11368,122,19575,add_to_cart,2024-09-17 06:36:00,mobile,North Julie
11369,666,2072,add_to_cart,2025-03-25 07:50:47,tablet,East Stephanieside
11370,116,20128,wishlist,2024-06-03 16:36:30,desktop,North Brian
11371,456,19818,view_product,2025-01-26 16:21:33,desktop,Paulmouth
11372,359,29251,purchase,2025-06-11 11:41:08,tablet,East Joseph
11373,799,21474,view_product,2024-08-01 02:23:46,tablet,Port Markton
11374,257,22733,add_to_cart,2026-01-26 22:37:08,desktop,Toddborough
11375,502,14528,remove_from_cart,2025-09-22 13:21:54,desktop,North Johnton
11376,238,20856,add_to_cart,2024-12-03 15:07:38,tablet,West Donald
11377,767,19435,remove_from_cart,2025-11-12 15:19:41,tablet,New Timothyside
11378,643,10704,purchase,2024-07-13 04:53:59,mobile,Gibsontown
11379,151,29895,add_to_cart,2025-06-25 01:03:19,desktop,North Jeremy
11380,684,12292,wishlist,2024-09-08 00:53:25,desktop,Port Hannah
11381,363,17806,purchase,2024-06-11 21:55:44,tablet,Bethmouth
11382,745,21912,wishlist,2025-04-26 21:50:05,desktop,Port Barbaraberg
11383,98,17263,add_to_cart,2025-02-01 09:53:07,tablet,East Kaylatown
11384,286,183,review,2024-09-08 10:06:02,tablet,Sanchezhaven
11385,950,5001,review,2026-02-19 23:27:55,mobile,New Kevinstad
11386,206,5419,view_product,2024-05-06 14:03:55,desktop,East Kellyville
11387,960,23074,remove_from_cart,2024-03-19 12:54:55,mobile,Holand
11388,2,28529,purchase,2025-11-27 19:59:50,desktop,Michealburgh
11389,865,29813,view_product,2024-08-07 15:31:57,desktop,North Stephanie
11390,643,165,add_to_cart,2025-01-15 22:37:40,tablet,Seanmouth
11391,461,5716,add_to_cart,2024-09-29 14:27:26,tablet,Virginiahaven
11392,998,15091,review,2024-09-07 00:51:49,desktop,Colemanport
11393,52,22529,wishlist,2024-03-17 14:17:00,tablet,North Rebecca
11394,805,8481,view_product,2025-12-11 22:17:40,tablet,Boydchester
11395,168,202,remove_from_cart,2025-05-05 08:43:10,mobile,Port Dawn
11396,340,26472,purchase,2025-02-15 17:05:59,mobile,Olivermouth
11397,299,4836,add_to_cart,2024-09-08 12:09:10,mobile,Lake Katherineburgh
11398,360,15601,review,2025-02-17 00:32:34,tablet,Seanland
11399,351,6533,remove_from_cart,2024-10-05 16:52:16,desktop,Mcfarlandfort
11400,552,26283,wishlist,2024-09-20 07:23:12,desktop,Michaelview
11401,867,23437,review,2024-07-27 14:39:21,tablet,Cummingsstad
11402,125,11118,purchase,2025-12-13 18:19:47,mobile,Port Howard
11403,293,15897,remove_from_cart,2024-11-28 10:11:03,tablet,Calvinview
11404,38,19507,purchase,2025-05-15 15:23:33,desktop,East Joseph
11405,779,22798,remove_from_cart,2024-12-20 03:27:30,mobile,Port Sandrastad
11406,728,26293,wishlist,2024-07-14 06:19:58,tablet,Port Kimberlyburgh
11407,982,1919,purchase,2024-06-16 16:48:41,mobile,East Jonathan
11408,651,29319,remove_from_cart,2025-07-23 04:26:58,desktop,Lake Christopher
11409,488,7100,wishlist,2025-03-08 04:10:49,tablet,Port Stacyfurt
11410,272,21,add_to_cart,2026-01-10 18:42:21,desktop,Parrishfort
11411,253,20938,wishlist,2025-09-20 19:57:50,desktop,Sarahfort
11412,171,14400,purchase,2024-06-27 15:57:59,desktop,Juliaside
11413,117,27954,purchase,2024-04-04 13:10:00,desktop,Donaldville
11414,253,5212,remove_from_cart,2025-01-20 23:59:48,mobile,Nathanstad
11415,262,29167,review,2025-06-02 21:07:40,mobile,Younghaven
11416,962,11406,view_product,2025-06-12 12:30:06,mobile,Port Billyville
11417,564,8995,review,2025-10-20 12:16:52,tablet,Swansonhaven
11418,620,27201,view_product,2025-06-08 07:39:21,desktop,Crystalport
11419,732,20275,add_to_cart,2025-09-03 17:55:33,desktop,Lake Zacharyborough
11420,850,25695,wishlist,2024-11-11 19:30:56,mobile,South Candice
11421,166,10624,add_to_cart,2024-03-03 23:07:29,tablet,Jacobport
11422,527,30676,remove_from_cart,2025-06-04 15:34:24,mobile,Erinview
11423,686,18909,view_product,2024-07-30 06:52:02,mobile,Port Martinfort
11424,805,26550,review,2025-11-03 07:23:19,mobile,Nicholsbury
11425,490,9062,wishlist,2026-02-14 22:13:56,tablet,Henryside
11426,112,12977,remove_from_cart,2026-01-15 16:12:55,desktop,Lake Kenneth
11427,548,23959,view_product,2025-06-29 11:47:08,tablet,Lake Todd
11428,136,21154,add_to_cart,2024-08-31 12:17:33,mobile,Joshuaville
11429,925,24162,remove_from_cart,2024-05-19 13:08:22,tablet,Colebury
11430,447,10311,purchase,2024-10-16 18:17:28,tablet,South Daniel
11431,239,14963,remove_from_cart,2025-04-14 12:13:28,desktop,West Shawn
11432,325,12076,add_to_cart,2025-05-14 09:53:08,mobile,Bryanland
11433,321,429,remove_from_cart,2025-11-30 01:25:37,tablet,Rodriguezmouth
11434,576,29523,purchase,2025-09-26 05:13:34,mobile,South Vanessa
11435,329,11755,remove_from_cart,2025-03-10 06:13:28,desktop,East Nathan
11436,242,24448,review,2024-12-04 03:33:20,tablet,Angelaburgh
11437,57,20139,wishlist,2025-04-22 12:04:02,mobile,Howardchester
11438,167,2967,purchase,2024-08-18 09:00:54,mobile,South Katherine
11439,693,3563,remove_from_cart,2025-08-16 00:28:38,desktop,Sharonmouth
11440,672,26976,purchase,2025-05-09 21:11:26,tablet,Masonbury
11441,426,25000,remove_from_cart,2026-02-13 11:34:48,tablet,Thompsonhaven
11442,733,30335,add_to_cart,2025-05-18 19:11:26,desktop,Johnsonbury
11443,972,15404,view_product,2025-04-06 19:19:08,desktop,East Janice
11444,696,13600,remove_from_cart,2025-10-05 13:23:29,mobile,North Sherriburgh
11445,915,20982,add_to_cart,2025-10-31 10:43:28,desktop,Taylorland
11446,87,28507,add_to_cart,2024-07-01 13:23:04,tablet,Coreyport
11447,763,25647,add_to_cart,2025-12-20 02:37:01,desktop,West Georgeview
11448,903,1508,view_product,2025-02-08 07:45:29,tablet,Michaelborough
11449,134,9683,remove_from_cart,2024-12-19 22:09:59,mobile,Erikchester
11450,790,10637,remove_from_cart,2024-03-21 15:05:07,desktop,Blairberg
11451,523,25557,review,2024-12-08 04:57:55,mobile,Carlystad
11452,699,28044,purchase,2026-02-18 00:35:16,desktop,West Patricia
11453,520,26430,view_product,2025-08-13 08:36:00,tablet,Lake Heatherland
11454,188,9333,add_to_cart,2025-04-10 16:03:35,tablet,North Jaredborough
11455,163,26181,remove_from_cart,2024-05-30 11:36:09,mobile,Port Cheyennefort
11456,883,5549,view_product,2025-08-29 10:59:22,desktop,Lake Stanleyfort
11457,839,9097,add_to_cart,2024-09-23 21:59:47,desktop,Seanview
11458,934,4223,review,2025-09-26 20:45:11,desktop,Clarkmouth
11459,970,26081,view_product,2024-06-08 04:57:50,mobile,Simpsonland
11460,459,13114,wishlist,2025-04-23 04:51:50,mobile,Mariachester
11461,227,6930,view_product,2024-02-27 11:54:06,desktop,Morrisontown
11462,302,12569,remove_from_cart,2024-07-16 05:26:28,desktop,South Brandon
11463,141,8934,add_to_cart,2024-12-24 23:01:00,desktop,New Josephmouth
11464,796,19597,remove_from_cart,2024-11-23 10:12:24,desktop,Port Michaelfort
11465,540,27819,view_product,2024-09-19 09:17:06,tablet,West Codymouth
11466,989,19560,purchase,2024-03-24 22:20:32,mobile,Port Gary
11467,402,18112,remove_from_cart,2025-12-03 03:55:09,desktop,East Cesar
11468,38,6133,view_product,2025-07-28 02:07:51,mobile,South Brittanymouth
11469,598,15715,remove_from_cart,2024-05-16 08:53:23,mobile,Williammouth
11470,587,13672,remove_from_cart,2025-03-14 07:23:46,mobile,Lisaborough
11471,914,6521,wishlist,2024-10-25 07:35:15,mobile,Kevinbury
11472,25,29922,wishlist,2024-03-16 09:33:23,desktop,Lake Scottfurt
11473,832,1080,review,2025-06-16 17:10:40,mobile,New Pamelastad
11474,748,4527,add_to_cart,2025-06-06 05:34:54,desktop,Jacksonborough
11475,339,16370,wishlist,2024-11-07 02:49:16,mobile,Chasefurt
11476,169,21924,view_product,2024-09-15 15:34:31,mobile,East Kellyborough
11477,228,10852,remove_from_cart,2024-07-04 14:34:44,tablet,Lake Daisyview
11478,132,28902,wishlist,2024-06-17 22:42:55,tablet,Jenniferport
11479,905,18670,add_to_cart,2024-09-04 01:28:16,desktop,Tracistad
11480,801,4750,wishlist,2026-02-09 15:04:08,desktop,Michellechester
11481,813,29630,wishlist,2024-10-27 05:48:44,mobile,Simonmouth
11482,6,23192,remove_from_cart,2024-06-07 13:24:37,tablet,Jacksonport
11483,311,6551,remove_from_cart,2024-11-05 03:13:18,mobile,North Anthonyside
11484,773,7276,purchase,2025-03-03 19:39:15,tablet,New Charlesborough
11485,350,402,wishlist,2025-04-03 17:23:40,tablet,New Kimberly
11486,791,27817,remove_from_cart,2025-04-29 03:52:03,tablet,New Ricky
11487,92,8413,purchase,2024-05-25 03:17:29,desktop,East Rhondatown
11488,313,29378,add_to_cart,2025-10-24 14:31:22,desktop,Lake Michael
11489,527,25494,purchase,2025-08-14 00:40:08,tablet,Molinaton
11490,398,25755,add_to_cart,2024-07-02 17:12:19,mobile,Waltersburgh
11491,648,1954,view_product,2024-04-16 04:40:25,desktop,Mitchellshire
11492,157,11257,view_product,2024-05-26 05:56:15,desktop,Lindseyton
11493,730,27401,purchase,2025-07-10 22:27:38,tablet,South Shawn
11494,192,21153,view_product,2024-07-11 14:14:21,tablet,Aaronville
11495,233,7279,review,2025-04-15 13:24:20,desktop,Lake Dawn
11496,452,5312,view_product,2026-01-07 00:01:29,desktop,West Amanda
11497,373,7582,purchase,2024-04-15 10:08:53,desktop,North Leslie
11498,127,11092,wishlist,2024-05-02 07:55:20,tablet,Lake Jason
11499,343,2009,remove_from_cart,2024-05-02 22:22:24,mobile,West Diana
11500,911,30357,purchase,2025-03-24 23:46:39,mobile,New Bruce
11501,731,27333,view_product,2024-04-05 16:20:38,desktop,Graystad
11502,455,3797,add_to_cart,2025-04-24 19:11:28,desktop,North Kennethbury
11503,469,10916,add_to_cart,2024-07-12 01:08:41,tablet,East Robertstad
11504,753,22088,purchase,2024-05-16 11:39:17,desktop,Petersonville
11505,453,10430,remove_from_cart,2024-12-30 20:20:53,tablet,Andersonburgh
11506,278,26622,wishlist,2024-12-25 13:47:25,desktop,Port Alyssabury
11507,879,15704,wishlist,2025-08-26 23:59:20,desktop,Cummingsland
11508,980,14914,add_to_cart,2024-04-11 01:28:49,tablet,South Mindyton
11509,749,28866,wishlist,2025-07-18 10:11:52,tablet,South Cynthiamouth
11510,777,1375,purchase,2025-10-04 06:03:08,tablet,West Paulfurt
11511,526,8471,review,2025-05-18 11:59:22,mobile,Staceyport
11512,539,5436,purchase,2024-07-29 22:07:21,desktop,East Matthew
11513,816,8212,view_product,2024-07-14 09:04:34,desktop,Walkerland
11514,502,22872,review,2024-10-03 06:31:49,desktop,Fordland
11515,833,7638,view_product,2025-03-25 12:36:06,tablet,North Corey
11516,448,25396,review,2025-11-25 16:01:23,mobile,Jacksonberg
11517,743,14502,view_product,2026-02-14 20:04:02,tablet,Watsonfurt
11518,148,8950,view_product,2025-09-03 18:23:24,desktop,Griffinhaven
11519,416,11075,purchase,2026-01-15 10:08:10,desktop,South Karen
11520,235,9903,add_to_cart,2025-12-23 20:57:44,desktop,Alexanderside
11521,781,11245,add_to_cart,2025-07-19 07:44:29,mobile,Cheyennefort
11522,991,29946,add_to_cart,2025-03-05 21:07:17,mobile,West Christopherfort
11523,165,6583,view_product,2025-06-10 16:24:50,tablet,Lake Martin
11524,479,5949,remove_from_cart,2025-04-19 12:16:59,tablet,South Stacie
11525,647,21311,wishlist,2025-01-31 23:16:55,desktop,East Michele
11526,11,18819,view_product,2026-01-13 17:16:49,desktop,Richardmouth
11527,842,26846,wishlist,2024-11-10 00:31:22,desktop,West Anthony
11528,413,14369,review,2025-09-16 18:26:56,tablet,Port Alan
11529,477,714,purchase,2025-02-07 01:24:36,tablet,West Joshua
11530,3,4732,wishlist,2025-09-04 18:19:11,mobile,North Blakebury
11531,852,7135,review,2024-04-05 05:18:52,mobile,New Julieburgh
11532,640,13662,remove_from_cart,2024-11-25 03:00:11,desktop,North Natalie
11533,110,18038,remove_from_cart,2024-06-09 20:04:31,desktop,Lake Ronald
11534,608,26801,add_to_cart,2024-06-13 19:18:45,tablet,Gregtown
11535,746,17208,add_to_cart,2024-07-25 07:04:02,desktop,New Timothyborough
11536,984,16131,wishlist,2024-12-08 07:35:55,tablet,Barbaraland
11537,878,3137,remove_from_cart,2024-07-04 04:30:05,tablet,Jodimouth
11538,285,10302,remove_from_cart,2026-02-11 13:16:23,tablet,Lanceside
11539,793,2955,review,2025-06-26 02:29:04,mobile,Lisaton
11540,929,9604,add_to_cart,2025-09-16 08:09:12,tablet,South Megan
11541,313,24145,review,2025-03-29 22:10:55,desktop,Tracyport
11542,915,3145,add_to_cart,2025-02-15 01:19:37,mobile,Haleton
11543,533,10407,view_product,2026-02-09 04:09:27,mobile,South Zachary
11544,137,9403,purchase,2025-11-28 06:10:10,tablet,Graymouth
11545,112,11490,review,2024-11-20 13:55:46,mobile,Hernandezport
11546,709,9490,wishlist,2025-02-03 00:32:52,mobile,Stevenfurt
11547,313,2595,review,2024-04-26 05:48:31,tablet,New John
11548,13,29598,wishlist,2024-11-02 17:20:05,desktop,East Michaeltown
11549,710,24387,add_to_cart,2025-06-21 14:15:18,tablet,South Tracichester
11550,586,2736,wishlist,2025-06-30 23:30:28,mobile,Smithshire
11551,17,28425,review,2024-07-18 13:04:08,tablet,Meadowsside
11552,779,10137,review,2024-03-30 16:42:52,tablet,West Joshuaborough
11553,345,14673,review,2024-10-07 09:42:58,desktop,Lake Kathleen
11554,935,27061,purchase,2025-02-25 17:38:09,mobile,Carrollville
11555,29,8096,remove_from_cart,2024-10-11 10:54:46,mobile,Rushville
11556,945,28319,view_product,2025-08-24 19:38:16,tablet,New Dylan
11557,44,1785,review,2025-04-29 00:20:38,tablet,North Williambury
11558,22,26608,remove_from_cart,2025-02-18 14:58:56,desktop,Patrickfort
11559,520,7513,wishlist,2025-09-14 03:12:01,tablet,North Kyle
11560,682,3246,add_to_cart,2025-06-19 22:59:31,tablet,Paynefurt
11561,433,15435,view_product,2026-01-07 10:19:10,tablet,Steveshire
11562,66,26189,review,2025-08-11 02:21:00,mobile,Port Rogerton
11563,5,593,wishlist,2024-04-06 18:59:52,mobile,East Crystalfort
11564,121,30727,remove_from_cart,2025-03-23 16:49:24,desktop,Stephenshire
11565,46,6472,purchase,2024-09-27 21:23:11,tablet,Donnahaven
11566,501,24526,remove_from_cart,2024-05-23 06:35:11,desktop,New Jennifer
11567,482,5571,wishlist,2024-07-11 14:01:35,desktop,Port Daniel
11568,529,13316,review,2025-09-21 08:32:35,mobile,Susanmouth
11569,492,5437,review,2024-09-29 07:56:51,mobile,Quinnchester
11570,897,17437,remove_from_cart,2024-04-21 21:03:54,tablet,West Helenborough
11571,456,9580,review,2025-05-03 06:42:53,tablet,South Lisa
11572,555,18469,view_product,2024-08-26 12:22:37,tablet,South Bryanland
11573,249,24201,wishlist,2025-09-02 06:22:01,mobile,Teresaside
11574,611,945,purchase,2026-02-09 05:06:36,tablet,Kaitlinfurt
11575,804,20489,purchase,2025-03-05 02:25:38,tablet,Stephenport
11576,747,28933,review,2024-12-26 20:32:11,tablet,Andradechester
11577,742,8802,view_product,2024-04-05 16:37:56,tablet,New Sheila
11578,927,29846,review,2024-06-24 00:17:48,tablet,South Richard
11579,507,2831,view_product,2025-03-30 11:57:08,mobile,South Philipville
11580,593,17148,add_to_cart,2025-02-23 06:01:12,tablet,Kevinshire
11581,309,24375,view_product,2025-08-27 12:41:09,desktop,New Devon
11582,773,19272,add_to_cart,2025-03-22 01:48:24,desktop,Carlsonborough
11583,190,21137,add_to_cart,2024-03-01 16:02:35,desktop,Lake Cameronchester
11584,413,13237,wishlist,2025-09-12 13:16:06,mobile,Johnsonfurt
11585,871,30250,add_to_cart,2025-06-17 13:00:16,tablet,Williamsmouth
11586,821,8757,review,2025-12-30 22:38:52,tablet,North Sharon
11587,305,1904,view_product,2025-04-27 06:35:24,desktop,Port Angelicaland
11588,36,7524,wishlist,2024-07-14 18:21:04,tablet,East Michael
11589,379,21663,add_to_cart,2025-03-10 03:04:40,tablet,North Gregory
11590,773,20686,view_product,2025-09-27 16:45:40,desktop,South Jessica
11591,344,3325,purchase,2024-08-12 20:55:38,tablet,Robertsview
11592,604,12651,wishlist,2025-07-06 11:29:44,mobile,North Debra
11593,589,21568,view_product,2025-06-23 02:26:43,tablet,East Jesseshire
11594,217,15709,purchase,2026-01-15 17:13:53,tablet,Rebekahton
11595,403,27768,add_to_cart,2025-11-16 19:15:53,tablet,South Brittany
11596,995,10679,purchase,2025-07-14 06:30:59,desktop,Greghaven
11597,87,29681,remove_from_cart,2025-07-22 10:38:03,mobile,East Christopher
11598,483,6588,view_product,2024-04-12 23:00:20,tablet,New Katrina
11599,726,12530,wishlist,2025-06-03 09:31:35,mobile,Fryeville
11600,923,22720,purchase,2024-06-15 19:24:36,mobile,Smithbury
11601,202,12936,review,2026-02-08 15:59:14,mobile,Parksville
11602,313,18332,purchase,2024-03-20 22:32:32,desktop,New Haley
11603,202,15049,view_product,2024-12-25 09:31:59,tablet,Navarroburgh
11604,449,6987,wishlist,2025-03-10 18:57:47,tablet,New Karen
11605,897,10648,wishlist,2025-12-29 08:49:15,desktop,South Dianebury
11606,903,17473,wishlist,2024-10-22 12:51:16,mobile,South Mary
11607,407,12985,add_to_cart,2025-09-02 15:13:25,tablet,East Tamaratown
11608,513,3575,review,2024-06-08 00:10:14,tablet,New Kathy
11609,138,5156,add_to_cart,2025-01-31 12:40:45,mobile,North Peter
11610,86,14679,purchase,2024-09-17 16:12:39,mobile,Cruzbury
11611,440,23460,review,2025-01-19 08:55:52,desktop,North Joshua
11612,993,24242,wishlist,2025-12-28 06:48:19,tablet,South Crystalburgh
11613,7,12540,add_to_cart,2025-09-15 17:58:24,tablet,South Amanda
11614,636,11204,add_to_cart,2025-12-08 06:30:43,mobile,Lake Kristen
11615,198,21183,view_product,2024-03-17 18:21:33,mobile,Halltown
11616,969,5566,add_to_cart,2025-08-26 21:13:45,mobile,Port Roytown
11617,495,5984,view_product,2025-10-11 01:19:42,tablet,West Lisa
11618,313,899,add_to_cart,2025-05-06 12:32:44,tablet,North Melissa
11619,304,22591,review,2025-05-10 17:17:12,tablet,Joshualand
11620,209,20780,view_product,2025-02-20 14:10:55,desktop,Jenniferview
11621,383,8012,purchase,2025-09-07 23:03:57,mobile,New Brittany
11622,597,8466,review,2024-06-25 15:47:41,tablet,Lesliebury
11623,559,23121,add_to_cart,2024-07-23 14:03:57,desktop,Teresaview
11624,944,7045,purchase,2025-05-29 20:05:48,mobile,Port Scott
11625,483,18205,add_to_cart,2025-12-25 09:02:03,mobile,Port Zachary
11626,526,29755,remove_from_cart,2025-06-02 06:46:37,mobile,South Sherry
11627,432,23945,purchase,2024-07-28 03:23:52,mobile,Elizabethton
11628,17,12562,review,2024-11-26 00:13:36,desktop,East Justinview
11629,580,27654,wishlist,2024-12-20 17:42:34,tablet,South Calvinmouth
11630,158,8508,remove_from_cart,2024-12-02 20:32:51,mobile,East Jeffview
11631,557,15810,remove_from_cart,2025-01-26 13:29:45,mobile,Johnsonstad
11632,727,30061,add_to_cart,2024-04-16 18:35:43,mobile,South Davidchester
11633,346,17255,view_product,2025-10-06 10:42:53,desktop,Port John
11634,487,22394,add_to_cart,2025-04-08 09:25:16,desktop,Brianchester
11635,744,12011,remove_from_cart,2024-10-18 12:52:09,tablet,Dianeside
